HG00174	  23.5411   33.4623  -6.60024   10.5101   4.45169   16.0046  -2.32743   -1.8614  -2.26924   2.52111  -1.67015 0.0671551   2.16347 -0.578551   4.29476  -1.59316   1.59935 -0.324619  -2.05224   3.10052
HG00176	   23.5845    31.6581    -7.7502    9.17165    4.88676     21.486 0.00210511   -2.58344    1.11477    1.25988   0.225171   -1.00628   -7.28648   0.225626   -3.81148    0.39165   -5.07306     0.3913   0.818815    4.00983
HG00177	  23.7445   30.9671  -9.43549   10.1686   6.38741   20.7517  -1.40296   -5.2345  -2.25958   2.33027  -4.02286 -0.863414  -4.38106 -0.799511   6.32783  -7.73253  -1.60182  -4.48601 -0.349095    3.3077
HG00178	  20.2209   33.4255  -7.78064   11.3924   6.93911    20.187 -0.335048  -2.69939   1.47856     2.509 -0.337355  -4.80258  0.226483  0.155994  -4.11688  -1.51572   1.64388   -3.7997   3.88213   1.59194
HG00179	  21.7302   33.0104  -5.84591    10.392    5.2193    20.852  0.177108 -0.400237   4.11186   1.39618  -2.73898  -7.54696   5.53673  -3.51287  -2.09127  -2.15351   1.24487   3.76484   2.87904  -2.85306
HG00180	 24.0764   30.909 -7.08448  10.7849  2.52862  18.9265  2.42497 -1.66125 0.634456  3.90341 -7.35309 -1.20462  1.08459  5.18788  3.75392 -4.08335 0.220115 -2.58884  3.88443  1.12548
HG00181	  21.5872   33.3119  -7.26553   10.8389   4.70934   15.6223 -0.820955  -4.87684  -1.68196   5.79724  -4.57704   3.88291   -1.4398   1.63425   4.03949  0.534017  -3.38856   1.00047   4.15245  -1.39653
HG00182	  22.4277   31.5838  -8.58222   8.18071   4.11118   22.2876  -3.18743  -1.32888   1.12577  -1.25061  -2.49692  -4.07906   -7.1092 -0.209987   -2.7343 -0.119464 -0.857197   1.97992  -1.40848   1.86876
HG00183	  22.8567   32.2142  -7.65532   8.78771   4.82304   19.7619   2.43902  -2.01199   3.27836   2.59549  -5.21016   3.46276  0.414355  -5.17378   4.37384  -4.25669  -2.37596  0.953972 -0.876191  -2.07496
HG00185	  22.295  32.3133 -9.73628  9.11542  4.42298  25.0511  1.11989  -2.4206  0.65662  2.27693 -5.62762  1.52598 -3.27857 0.974668  1.45589 -1.47253 -3.27923 -0.65461 -4.79538  2.38791
HG00186	  21.9214   32.0165   -8.5154   9.05469   4.96394   20.6079  0.593594  -2.66251   3.64571   4.15405  -6.30484  0.436377  -5.07692  0.388609 -0.279895  -1.30329  -4.26489   2.55497 -0.094593   4.81066
HG00187	  23.2392   31.0652  -10.1118   9.96163   5.80255   24.0186   0.76787  -3.93663   4.49201    4.5885  -4.25755  -5.33576  -5.46399    1.5618 -0.397424 -0.862846  -5.68707   1.68947  -1.44417   4.26875
HG00188	  22.3587   32.2879  -8.63872   12.4181   6.57012   18.3914   1.14293  -3.97333  0.767161   1.39905  -7.19826  -2.33192  -11.1376   4.74423   1.71746 -0.506926  -1.59128  -3.28379 -0.615771   6.29067
HG00189	  21.5683   32.4646  -8.53781   11.9498   5.16221   19.1785   -2.6568  -1.22257   1.43633 -0.969605  0.466088  -2.75055  0.191989   -3.4928   5.60331 -0.822521   2.09055 -0.554808   1.06735 -0.716182
HG00190	  20.3518   33.8171  -8.06463   12.5842   2.77844   16.5068   -1.4162   -1.2984 -0.201785    3.4871  -3.04951 -0.290585   1.10738   -4.1607 -0.826943  -3.68959  0.420884   6.48729   -2.2762  -3.33088
HG00231	  21.6715   36.4165  -6.27334   10.5197 -0.680887   2.08461  0.606869   2.41263  -4.64887  -3.04678   3.45391   1.74208   4.89589 -0.938135  -2.61498  -1.36859  -1.90046  -1.85696   0.16362  -2.05786
HG00232	   19.7053    39.5466    -7.0479     11.507  -0.787486    1.74428   0.542305    1.51564 -0.0149857    -2.7505    6.15266   -1.73683    16.6201  -0.889288    4.65092   -2.59133    2.82005    2.31075    6.20984   -2.36981
HG00233	   21.8245     38.481   -7.06974    11.7777   -1.09461  -0.265685 -0.0472777   0.136526   -2.93328   -2.23964    1.03222     6.8173    3.13197   0.240858    2.67056   -2.84424    1.83408      1.832   -2.10592   -1.17251
HG00234	 21.0942  37.8731 -6.59588  11.9458 -0.75403  3.30497 0.752869 -1.88768 -3.44544  0.07399  2.28255  4.99657 0.554229 0.152738 -1.09719 -4.28846  7.46084  1.63194   4.1517 -2.63724
HG00235	  20.1668   38.7975  -8.33931   13.0125  0.679328  0.518209  -1.21101  -1.08945  -2.13305  -1.21901   6.00553    5.1519   3.71283  -3.71399  -4.66292 -0.684061   4.59856 -0.875328   3.77503    2.5989
HG00236	   19.2945    38.7758    -8.8494    12.8512   0.501248   0.859114  -0.455326    2.09549   -1.45408   -5.38075    7.48926    1.35318    7.76898 -0.0801623    3.17202    2.89633     1.3079   -4.00684    5.33327   -5.48282
